record_id,orig_monthly,orig_total,injected_error_type
4146,67.8,842.25,none
4147,75.2,2576.2,none
4148,24.85,1901.0,none
4149,19.35,601.6,none
4150,49.35,3515.25,none
4151,89.0,605.45,none
4152,55.0,3094.05,none
4153,76.15,4929.55,none
4154,20.3,595.05,none
4155,74.9,469.8,none
4156,117.35,8436.25,none
4157,19.75,19.75,none
4158,45.2,492.0,none
4159,25.2,987.95,none
4160,89.75,5496.9,none
4161,75.0,1908.35,none
4162,49.95,107.1,none
4163,65.7,4575.35,none
4164,67.05,4309.55,none
4165,110.9,7922.75,none
4166,87.95,522.35,none
4167,19.8,587.7,none
4168,75.7,3876.2,none
4169,62.15,3778.85,none
4170,101.25,1457.25,none
4171,115.15,8349.45,none
4172,18.95,185.6,none
4173,19.5,19.5,none
4174,86.55,1066.9,none
4175,28.6,973.55,none
4176,20.4,1226.45,none
4177,19.8,342.3,none
4178,45.65,985.05,none
4179,56.4,3948.45,none
4180,73.3,828.05,none
4181,24.35,41.85,none
4182,101.35,6164.7,none
4183,98.65,2862.75,none
4184,33.6,33.6,none
4185,79.9,343.95,none
4186,20.7,20.7,none
4187,104.05,6590.5,none
4188,20.25,717.95,none
4189,103.3,2890.65,none
4190,73.7,4885.85,none
4191,96.2,1222.05,none
4192,108.75,6871.7,none
4193,20.15,405.6,none
4194,19.75,208.25,none
4195,25.95,1801.9,none
4196,70.05,3062.45,none
4197,24.05,1764.75,none
4198,84.75,1816.75,none
4199,23.05,1255.1,none
4200,104.15,5743.05,none
4201,59.95,3921.1,none
4202,19.55,1463.45,none
4203,19.6,189.45,none
4204,20.05,96.8,none
4205,85.55,408.5,none
4206,78.6,1846.65,none
4207,116.8,8456.75,none
4208,43.55,1011.5,none
4209,60.8,4263.4,none
4210,54.9,2549.1,none
4211,65.2,3965.05,none
4212,102.95,2496.7,none
4213,90.6,90.6,none
4214,50.8,288.05,none
4215,90.05,368.1,none
4216,108.2,7840.6,none
4217,92.0,6632.75,none
4218,75.1,1013.35,none
4219,25.05,152.95,none
4220,75.15,3772.65,none
4221,19.5,1026.35,none
4222,19.3,19.3,none
4223,112.2,5031.85,none
4224,70.3,220.4,none
4225,19.6,1416.5,none
4226,20.25,158.35,none
4227,75.85,256.6,none
4228,80.65,5542.55,none
4229,68.5,68.5,none
4230,115.75,8443.7,none
4231,73.5,791.75,none
4232,80.6,5708.2,none
4233,69.95,69.95,none
4234,59.55,2016.3,none
4235,19.05,326.65,none
4236,95.65,5471.75,none
4237,19.95,19.95,none
4238,70.05,346.4,none
4239,19.4,1061.6,none
4240,36.1,1971.5,none
4241,94.0,773.65,none
4242,61.15,1422.05,none
4243,19.75,19.75,none
4244,64.1,2460.35,none
4245,19.75,856.5,none
4246,19.7,1275.85,none
4247,110.2,7467.5,none
4248,106.35,7261.75,none
4249,90.55,5116.6,none
4250,65.9,660.05,none
4251,104.5,6590.8,none
4252,52.5,1208.15,none
4253,56.1,1033.9,none
4254,88.75,1885.15,none
4255,84.45,2467.1,none
4256,75.3,989.45,none
4257,26.0,2006.95,none
4258,99.4,5025.0,none
4259,109.55,4830.25,none
4260,19.6,59.75,none
4261,73.15,3088.25,none
4262,54.65,3134.7,none
4263,66.4,94.55,none
4264,115.55,8312.4,none
4265,104.45,4863.85,none
4266,100.05,6871.9,total_decimal_shift
4267,102.0,6529.25,none
4268,91.15,6637.9,none
4269,89.7,3165.6,none
4270,90.2,1454.15,none
4271,92.4,6786.1,none
4272,19.9,543.0,none
4273,25.15,1327.15,none
4274,79.85,2404.15,none
4275,18.85,867.3,none
4276,25.75,25.75,none
4277,49.6,114.7,none
4278,20.95,109.5,none
4279,97.05,4692.95,none
4280,25.4,546.85,none
4281,19.7,1274.05,none
4282,35.0,1782.4,none
4283,101.25,5301.1,none
4284,70.2,280.35,none
4285,90.95,2897.95,none
4286,73.85,3371.0,none
4287,88.05,801.3,none
4288,105.95,6975.25,none
4289,91.85,257.05,none
4290,20.1,1079.45,none
4291,40.1,40.1,none
4292,110.3,6997.3,none
4293,73.9,2217.15,none
4294,89.8,1129.1,none
4295,85.15,979.05,none
4296,60.95,4119.4,none
4297,72.25,2568.55,none
4298,73.55,3349.1,none
4299,46.0,492.1,none
4300,58.55,1718.95,none
4301,24.6,605.25,none
4302,19.75,1344.5,none
4303,86.35,4267.15,none
4304,25.5,1121.05,none
4305,19.0,918.7,none
4306,19.55,521.8,none
4307,110.1,4469.1,none
4308,96.55,3580.3,none
4309,69.75,1729.35,none
4310,50.6,1073.3,none
4311,65.6,4566.5,none
4312,40.1,293.3,none
4313,82.1,2603.1,none
4314,79.1,1783.75,none
4315,101.25,2440.15,none
4316,79.55,79.55,none
4317,90.65,6322.1,none
4318,20.55,57.4,none
4319,75.75,4284.65,none
4320,110.0,7138.65,none
4321,20.85,1539.75,none
4322,80.35,1058.1,none
4323,70.15,123.8,none
4324,84.05,2781.85,none
4325,67.45,2731.0,none
4326,20.75,20.75,none
4327,89.1,89.1,none
4328,69.9,497.3,none
4329,51.1,711.15,none
4330,94.4,1607.2,none
4331,78.25,1490.95,none
4332,25.55,1898.1,none
4333,60.0,3273.95,none
4334,90.55,2929.75,none
4335,76.4,838.7,none
4336,84.95,1443.65,none
4337,110.1,7746.7,none
4338,99.65,6951.15,none
4339,45.4,214.75,none
4340,69.0,2669.45,none
4341,48.65,235.2,total_decimal_shift
4342,44.15,92.65,none
4343,59.85,3103.25,none
4344,75.75,606.25,none
4345,80.65,5330.2,none
4346,20.55,1403.1,none
4347,66.4,2727.8,none
4348,100.2,5038.45,none
4349,19.1,19.1,none
4350,80.3,80.3,none
4351,44.55,1462.6,none
4352,20.35,150.6,none
4353,91.8,5960.5,none
4354,74.9,74.9,none
4355,20.2,1192.3,none
4356,50.35,314.55,none
4357,18.8,56.0,none
4358,20.45,330.8,none
4359,64.75,877.35,none
4360,98.7,2249.1,none
4361,89.45,2807.65,none
4362,58.75,1696.2,none
4363,20.7,1032.05,none
4364,85.6,4902.8,none
4365,80.3,4995.35,none
4366,79.8,5034.05,none
4367,79.85,1857.75,none
4368,54.1,1992.85,none
4369,80.85,751.65,none
4370,24.75,66.95,none
4371,80.9,1714.95,none
4372,24.5,343.6,none
4373,20.15,20.15,none
4374,20.05,520.1,none
4375,19.6,1387.45,none
4376,114.3,7383.7,none
4377,100.3,4483.95,none
4378,80.0,1706.45,none
4379,20.85,1327.4,none
4380,89.95,5974.3,none
4381,20.0,0.0,none
4382,90.85,4515.85,none
4383,48.75,179.85,none
4384,80.0,5040.2,none
4385,79.7,165.0,none
4386,20.35,422.7,none
4387,57.55,3046.4,none
4388,20.25,20.25,none
4389,19.4,358.05,none
4390,100.4,2936.25,none
4391,57.95,1271.8,none
4392,59.5,530.05,none
4393,19.2,19.2,none
4394,86.5,1808.7,none
4395,59.55,1144.6,none
4396,103.95,7446.9,none
4397,25.1,25.1,none
4398,103.95,7556.9,none
4399,68.95,4858.7,none
4400,103.1,6595.0,none
4401,24.7,149.05,none
4402,110.2,4972.1,none
4403,48.95,1880.85,none
4404,62.45,2045.55,none
4405,89.55,2187.15,none
4406,83.55,477.55,none
4407,78.9,2976.95,none
4408,20.35,178.7,none
4409,71.45,5025.85,none
4410,46.35,3353.4,none
4411,94.65,1461.15,none
4412,49.9,2782.4,none
4413,25.45,1699.15,none
4414,89.15,1496.9,none
4415,20.75,452.2,zero_monthly
4416,66.1,4428.45,none
4417,75.4,1322.55,none
4418,70.45,70.45,none
4419,60.3,3563.8,none
4420,21.05,139.75,total_missing
4421,69.35,1927.3,none
4422,88.85,3000.25,none
4423,97.0,3021.3,none
4424,66.4,2245.4,none
4425,24.75,24.75,none
4426,69.2,944.65,none
4427,79.5,1264.2,none
4428,100.65,4917.75,none
4429,103.3,2012.7,zero_monthly
4430,79.7,5743.3,none
4431,61.4,1864.65,none
4432,69.8,1221.65,none
4433,40.55,1390.85,none
4434,75.65,302.35,none
4435,90.7,1374.9,none
4436,80.5,1336.9,none
4437,60.6,1297.8,none
4438,101.15,6067.4,none
4439,24.95,1222.25,none
4440,20.3,487.95,none
4441,60.0,2548.55,none
4442,20.25,835.5,none
4443,78.5,242.05,none
4444,44.75,44.75,none
4445,19.85,63.75,none
4446,98.0,6218.45,none
4447,79.9,260.9,none
4448,107.7,7320.9,none
4449,99.7,2967.35,none
4450,104.7,6333.8,none
4451,58.6,939.7,none
4452,93.9,4200.25,none
4453,86.45,5950.2,none
4454,98.5,1037.75,none
4455,19.4,93.4,none
4456,50.45,50.45,none
4457,24.95,1614.9,none
4458,75.0,1573.95,none
4459,94.65,3624.3,none
4460,100.25,100.25,none
4461,78.2,1468.75,none
4462,94.2,2607.6,none
4463,88.45,1422.1,none
4464,69.85,69.85,none
4465,81.7,858.6,none
4466,50.05,1523.4,none
4467,79.9,324.3,none
4468,69.55,3435.6,none
4469,25.4,399.6,none
4470,90.1,4549.45,none
4471,44.65,322.5,none
4472,83.75,3273.55,none
4473,80.35,5375.15,none
4474,98.1,2510.7,none
4475,53.35,3090.05,total_missing
4476,19.55,61.05,none
4477,20.9,20.9,none
4478,48.95,955.6,none
4479,54.2,140.4,none
4480,24.45,1493.1,none
4481,69.4,69.4,none
4482,40.15,1626.05,none
4483,74.9,541.15,none
4484,25.6,1784.9,none
4485,70.35,70.35,none
4486,91.7,6075.9,none
4487,89.2,5500.6,none
4488,24.1,73.1,none
4489,74.15,3229.4,none
4490,53.85,3399.85,none
4491,115.6,6431.05,none
4492,19.75,19.75,none
4493,24.05,1230.9,none
4494,25.3,454.65,none
4495,84.3,235.05,none
4496,70.1,70.1,none
4497,89.75,6595.9,none
4498,97.95,5867.0,none
4499,20.0,196.35,none
4500,78.3,909.25,none
4501,103.9,6449.15,none
4502,20.7,762.45,none
4503,96.8,5283.95,none
4504,94.4,1617.5,none
4505,20.15,785.75,none
4506,26.0,1776.0,none
4507,77.35,5396.25,none
4508,66.05,574.5,none
4509,19.9,400.3,none
4510,84.3,84.3,none
4511,68.15,2656.3,none
4512,80.85,1445.95,none
4513,75.5,5212.65,none
4514,92.45,6440.25,none
4515,80.6,2244.95,none
4516,83.2,1130.0,none
4517,87.55,6463.15,none
4518,99.55,1131.2,none
4519,81.25,585.95,none
4520,109.4,6252.7,none
4521,19.95,19.95,none
4522,45.55,2062.15,none
4523,20.7,587.1,none
4524,75.3,720.45,none
4525,99.25,2186.4,none
4526,93.4,2979.3,none
4527,73.75,956.65,none
4528,80.45,3201.55,none
4529,88.15,3973.2,none
4530,49.2,447.9,none
4531,19.65,1335.2,none
4532,79.35,661.25,none
4533,79.75,1111.85,none
4534,105.15,7555.0,none
4535,49.0,49.0,none
4536,100.05,3046.15,none
4537,69.35,69.35,none
4538,49.8,836.35,none
4539,85.8,272.2,none
4540,79.7,5293.4,none
4541,20.95,20.95,none
4542,50.55,50.55,none
4543,79.3,2570.0,none
4544,19.5,798.2,none
4545,80.55,80.55,none
4546,44.15,44.15,none
4547,84.5,916.9,none
4548,105.5,6487.2,none
4549,84.3,1855.65,none
4550,92.7,1556.85,none
4551,26.25,1988.05,none
4552,96.95,5432.2,none
4553,20.45,147.55,overbilled_monthly
4554,115.8,8424.9,none
4555,108.2,2203.7,none
4556,20.2,387.4,none
4557,67.75,116.65,none
4558,54.9,3045.75,none
4559,85.25,2287.25,none
4560,20.15,130.5,none
4561,90.35,767.9,none
4562,55.75,446.8,none
4563,114.6,8100.25,none
4564,80.05,830.7,none
4565,20.0,20.0,none
4566,66.8,4689.15,none
4567,100.3,6754.35,none
4568,105.35,3540.65,none
4569,85.2,2184.6,none
4570,48.8,1054.6,none
4571,18.95,130.55,none
4572,69.8,1540.35,none
4573,106.15,6411.25,none
4574,20.55,1432.55,none
4575,105.75,7629.85,none
4576,25.25,101.9,none
4577,19.75,313.4,none
4578,104.85,6312.9,none
4579,60.95,629.55,none
4580,81.15,2640.55,none
4581,19.1,1372.45,none
4582,20.8,1212.25,none
4583,90.15,6237.05,none
4584,90.1,6310.9,none
4585,74.1,5031.0,none
4586,85.05,85.05,none
4587,118.75,8672.45,none
4588,85.9,2196.45,none
4589,95.0,3008.15,none
4590,20.15,220.8,none
4591,101.3,5779.6,none
4592,21.2,222.65,none
4593,24.2,914.6,none
4594,20.3,246.3,none
4595,102.8,2110.15,none
4596,85.3,5560.0,none
4597,89.6,1633.0,none
4598,99.95,547.65,none
4599,56.25,969.85,none
4600,50.95,2610.65,none
4601,115.85,6567.9,none
4602,103.65,4747.85,none
4603,26.1,1759.55,none
4604,35.1,101.1,none
4605,99.1,6496.15,none
4606,67.25,4234.15,none
4607,25.0,300.7,none
4608,59.55,59.55,none
4609,77.8,4323.35,none
4610,55.1,1466.1,none
4611,117.8,8684.8,none
4612,24.15,1776.45,none
4613,45.25,2933.95,none
4614,79.5,4370.25,none
4615,20.25,144.35,total_missing
4616,64.75,4804.75,none
4617,54.6,1125.2,none
4618,20.7,39.85,none
4619,94.75,422.4,none
4620,79.65,251.75,none
4621,115.8,8332.15,none
4622,49.45,314.6,none
4623,83.8,4331.4,none
4624,95.35,6382.0,none
4625,94.7,740.3,none
4626,74.05,600.15,none
4627,89.6,5538.8,total_decimal_shift
4628,116.6,7049.5,none
4629,54.2,690.5,none
4630,19.3,279.3,none
4631,65.05,1427.55,none
4632,92.5,452.7,none
4633,19.45,19.45,none
4634,24.05,1709.15,none
4635,18.75,53.15,none
4636,20.15,777.35,none
4637,20.0,860.85,none
4638,71.0,5012.1,none
4639,75.55,166.3,none
4640,93.6,2404.1,none
4641,70.0,70.0,none
4642,24.4,24.4,none
4643,74.8,4820.15,none
4644,65.25,209.9,none
4645,50.55,610.75,none
4646,104.4,3409.6,none
4647,70.7,70.7,total_decimal_shift
4648,45.25,155.35,none
4649,70.3,144.0,overbilled_monthly
4650,108.95,7875.0,none
4651,26.45,911.6,none
4652,86.2,1270.2,none
4653,19.65,478.1,none
4654,51.2,1561.5,none
4655,19.05,761.85,none
4656,74.75,2282.95,none
4657,75.8,1615.1,none
4658,25.1,1097.15,none
4659,44.45,369.3,none
4660,104.3,6725.3,none
4661,19.5,31.55,none
4662,89.0,6293.2,none
4663,20.15,432.5,none
4664,74.9,321.75,none
4665,74.9,147.15,none
4666,36.15,2434.45,overbilled_monthly
4667,19.2,532.1,none
4668,19.25,375.25,none
4669,61.2,125.95,none
4670,20.45,1042.65,none
4671,35.05,1620.25,none
4672,100.25,2387.75,none
4673,44.0,659.35,none
4674,102.8,2660.2,none
4675,50.35,1285.8,none
4676,100.0,4211.55,none
4677,20.0,377.55,none
4678,99.85,990.9,none
4679,94.2,193.8,none
4680,86.4,6058.95,none
4681,58.4,964.9,none
4682,83.85,790.15,none
4683,88.3,2467.75,none
4684,94.1,2322.85,none
4685,104.05,7262.0,none
4686,108.9,4854.3,none
4687,107.4,7748.75,none
4688,94.7,1914.9,none
4689,90.85,6470.1,none
4690,19.9,57.4,none
4691,66.4,2019.8,none
4692,100.65,5688.05,none
4693,100.7,1522.7,none
4694,25.6,1334.5,none
4695,19.85,252.0,none
4696,20.75,700.45,none
4697,95.8,5655.45,none
4698,94.65,6747.35,none
4699,80.55,5265.1,none
4700,106.65,5174.35,none
4701,45.85,105.6,none
4702,104.35,2271.85,none
4703,55.45,2966.95,none
4704,78.85,1772.25,none
4705,61.15,61.15,none
4706,78.95,494.95,none
4707,44.45,44.45,none
4708,109.2,5290.45,none
4709,61.3,3346.8,overbilled_monthly
4710,96.85,5219.65,none
4711,40.55,217.5,none
4712,19.8,607.7,none
4713,108.25,5431.4,none
4714,105.05,6004.85,none
4715,90.45,5957.9,none
4716,86.4,5442.05,none
4717,66.9,4370.25,none
4718,110.7,4428.6,none
4719,20.0,416.45,none
4720,84.9,3067.2,none
4721,102.1,6688.1,none
4722,20.25,20.25,none
4723,70.15,4224.7,none
4724,74.35,74.35,none
4725,80.05,4042.2,none
4726,62.05,62.05,none
4727,49.2,3580.95,none
4728,20.5,1198.8,none
4729,38.25,1755.35,none
4730,54.95,3772.5,none
4731,96.6,2877.95,total_missing
4732,19.9,357.7,none
4733,19.9,1397.3,none
4734,84.6,959.9,none
4735,80.0,3182.95,none
4736,85.25,3704.15,none
4737,81.25,4620.4,none
4738,115.5,8312.75,none
4739,104.1,541.9,none
4740,79.0,929.3,none
4741,39.1,971.3,none
4742,94.65,1285.05,total_missing
4743,20.8,1521.2,none
4744,59.5,3389.25,none
4745,20.05,1198.05,none
4746,100.45,3414.65,none
4747,76.5,162.45,none
4748,20.6,754.0,none
4749,20.3,467.15,none
4750,49.2,216.9,none
4751,39.55,373.0,none
4752,23.15,245.2,none
4753,20.45,481.1,none
4754,80.85,302.75,none
4755,25.25,1728.2,none
4756,91.25,2964.05,none
4757,72.45,2156.25,none
4758,60.1,60.1,none
4759,19.7,1051.9,none
4760,78.95,78.95,none
4761,75.1,5013.0,none
4762,25.0,1738.9,none
4763,69.15,2275.1,none
4764,91.55,5511.65,none
4765,45.15,98.5,none
4766,35.8,1316.9,none
4767,113.15,7993.3,none
4768,19.85,19.85,none
4769,19.8,1388.45,none
4770,19.9,666.0,none
4771,19.7,94.45,none
4772,79.4,244.65,none
4773,59.1,4134.7,none
4774,53.95,2375.4,none
4775,91.15,4862.5,none
4776,99.3,2431.35,none
4777,68.95,351.5,none
4778,51.55,106.2,none
4779,24.4,1413.0,none
4780,96.8,1743.05,none
4781,70.05,657.5,none
4782,19.5,1050.5,none
4783,78.75,426.35,none
4784,69.2,4982.5,none
4785,19.55,19.55,none
4786,80.65,1451.9,none
4787,103.65,7634.8,none
4788,54.7,235.05,none
4789,54.15,3116.15,none
4790,71.1,71.1,none
4791,84.85,2633.4,none
4792,20.0,49.65,none
4793,106.25,6979.8,none
4794,99.25,4920.8,none
4795,19.35,46.35,none
4796,20.8,1021.8,none
4797,94.75,5276.1,none
4798,114.05,8289.2,none
4799,74.9,2659.45,none
4800,19.8,196.75,none
4801,94.0,94.0,none
4802,80.85,5824.75,none
4803,54.65,1517.5,overbilled_monthly
4804,91.7,3479.05,none
4805,118.6,7365.7,none
4806,24.55,1331.05,none
4807,19.45,1195.95,none
4808,116.15,3946.9,none
4809,80.6,4299.95,none
4810,20.3,20.3,none
4811,89.85,1424.95,none
4812,46.0,193.6,none
4813,66.25,620.55,none
4814,99.8,4391.25,none
4815,90.0,1993.8,none
4816,70.45,2597.6,none
4817,75.0,4213.9,total_decimal_shift
4818,19.9,19.9,none
4819,80.3,5017.7,none
4820,19.75,1052.35,none
4821,84.3,4916.4,none
4822,54.05,2959.8,none
4823,104.9,7559.55,none
4824,53.95,53.95,none
4825,97.25,7133.1,none
4826,83.05,1799.3,none
4827,105.5,829.55,none
4828,81.0,1312.15,none
4829,41.1,1597.05,none
4830,45.0,524.35,none
4831,74.55,4191.45,none
4832,40.2,711.95,none
4833,70.5,2201.75,none
4834,19.75,806.95,none
4835,24.65,1620.45,none
4836,104.25,6812.95,none
4837,78.35,1837.9,none
4838,69.8,69.8,none
4839,109.7,7344.45,none
4840,73.75,545.15,none
4841,33.45,1500.25,none
4842,94.6,2283.15,none
4843,54.55,494.05,none
4844,20.2,1376.5,none
4845,20.3,755.4,overbilled_monthly
4846,39.4,825.4,none
4847,69.15,488.65,none
4848,76.25,2841.55,none
4849,93.9,486.85,none
4850,51.35,2075.1,none
4851,100.05,5299.65,none
4852,70.4,204.7,none
4853,20.3,1356.3,none
4854,94.45,5042.75,none
4855,46.4,812.4,none
4856,104.05,6605.55,none
4857,91.15,2995.45,none
4858,24.9,505.95,none
4859,59.6,3509.4,none
4860,108.5,6991.9,none
4861,40.55,590.35,none
4862,58.95,2789.7,none
4863,70.95,137.95,none
4864,20.75,1123.15,none
4865,113.15,7953.25,none
4866,48.8,349.8,none
4867,63.05,1067.05,none
4868,100.85,3527.3,none
4869,99.5,3762.0,none
4870,80.55,1248.9,none
4871,64.4,3035.35,none
4872,75.2,4300.8,none
4873,84.9,6065.3,none
4874,19.3,144.95,none
4875,83.9,3233.6,none
4876,117.45,5438.9,none
4877,104.4,1081.45,none
4878,74.65,2308.6,none
4879,59.05,1882.8,none
4880,69.1,3255.35,none
4881,20.55,1067.65,none
4882,76.55,2065.4,none
4883,62.5,4136.4,total_decimal_shift
4884,29.4,221.9,none
4885,94.9,3848.0,none
4886,111.65,8022.85,none
4887,19.9,173.15,none
4888,20.45,781.25,none
4889,106.05,4510.8,none
4890,113.45,5317.8,none
4891,92.55,4779.45,none
4892,65.6,250.1,none
4893,84.35,1745.2,none
4894,44.65,74.9,none
4895,71.1,4140.1,none
4896,85.15,3670.5,total_missing
4897,49.7,1167.8,none
4898,30.2,469.65,none
4899,25.25,58.9,none
4900,84.05,333.55,none
4901,85.7,3171.15,none
4902,74.7,74.7,none
4903,56.35,1381.2,none
4904,90.8,455.5,none
4905,107.55,3645.5,none
4906,19.85,1158.85,none
4907,95.9,6954.15,none
4908,23.85,1672.1,none
4909,106.15,3152.5,none
4910,83.85,4307.1,none
4911,85.35,2530.4,none
4912,84.8,6141.65,none
4913,90.85,3186.7,none
4914,76.1,1054.8,none
4915,74.55,5430.65,none
4916,39.2,849.9,none
4917,79.55,151.75,none
4918,19.6,299.4,none
4919,19.55,1086.75,none
4920,39.15,2692.75,none
4921,20.1,1389.6,none
4922,99.95,3767.4,none
4923,59.8,3641.5,none
4924,49.75,2535.55,none
4925,35.75,35.75,none
4926,108.5,6880.85,none
4927,60.15,3753.2,none
4928,19.05,637.55,none
4929,46.0,181.6,none
4930,84.0,5329.55,none
4931,44.55,44.55,none
4932,103.45,1539.8,none
4933,80.65,2209.75,none
4934,57.2,223.75,none
4935,110.75,7751.7,none
4936,24.7,1174.35,none
4937,97.05,4385.05,none
4938,76.35,2606.35,none
4939,89.4,1539.45,none
4940,18.9,18.9,none
4941,74.45,1261.35,none
4942,19.8,58.15,none
4943,50.9,225.6,none
4944,84.4,5969.3,none
4945,24.4,253.9,none
4946,20.05,400.0,none
4947,81.0,340.85,none
4948,98.35,2515.3,none
4949,55.5,227.35,none
4950,51.0,305.95,none
4951,91.65,365.4,none
4952,84.3,2357.75,none
4953,100.2,198.5,none
4954,19.4,554.25,none
4955,90.85,90.85,none
4956,69.4,69.4,none
4957,94.45,742.95,none
4958,20.4,251.65,none
4959,94.75,5597.65,none
4960,20.15,20.15,none
4961,95.7,4816.7,none
4962,44.35,768.05,none
4963,74.55,1215.8,none
4964,73.6,3522.65,none
4965,74.95,1834.95,none
4966,47.95,305.1,none
4967,50.1,910.45,none
4968,63.6,155.65,none
4969,53.0,3656.25,none
4970,19.85,52.0,none
4971,24.35,150.85,none
4972,19.55,389.25,none
4973,25.05,1873.7,none
4974,93.8,1261.0,none
4975,36.85,108.7,none
4976,103.75,7346.2,none
4977,56.75,3708.4,none
4978,20.8,469.65,none
4979,44.1,44.1,none
4980,24.45,1385.85,none
4981,25.6,548.8,none
4982,50.75,712.75,none
4983,104.4,6405.0,none
4984,39.3,1637.4,none
4985,59.65,2536.55,none
4986,83.3,6042.7,none
4987,79.55,958.25,none
4988,24.45,1730.65,none
4989,19.2,459.6,none
4990,29.8,201.95,none
4991,45.5,285.2,none
4992,106.45,6145.85,none
4993,30.05,1529.45,none
4994,65.65,4664.5,none
4995,96.05,1740.7,none
4996,75.1,552.95,none
4997,74.05,3496.3,none
4998,44.7,93.7,none
4999,110.75,7053.35,none
5000,19.7,301.55,none
5001,49.5,312.7,none
5002,55.0,1046.5,none
5003,43.95,2960.1,none
5004,74.35,834.2,none
5005,111.15,6953.4,none
5006,104.7,4134.85,none
5007,55.7,899.8,none
5008,20.6,541.5,none
5009,19.65,116.85,none
5010,115.8,7942.15,none
5011,88.65,5321.25,none
5012,94.5,4156.8,none
5013,20.1,223.6,none
5014,34.65,768.45,none
5015,52.3,3765.05,none
5016,65.0,2157.5,none
5017,19.85,108.05,none
5018,35.45,1391.65,none
5019,19.7,1379.8,none
5020,95.6,1273.3,none
5021,19.85,810.45,none
5022,81.85,1810.85,none
5023,109.3,7782.85,none
5024,70.3,70.3,none
5025,25.4,1797.1,none
5026,69.8,377.85,overbilled_monthly
5027,20.0,445.3,none
5028,85.55,851.75,none
5029,109.9,7624.2,none
5030,50.3,355.1,none
5031,94.5,575.45,none
5032,101.5,906.85,none
5033,89.15,1057.55,none
5034,19.4,19.4,none
5035,29.9,1388.75,none
5036,78.8,1641.3,none
5037,85.35,1375.15,total_missing
5038,79.65,152.7,none
5039,19.3,185.2,none
5040,79.6,195.05,none
5041,96.8,1826.7,none
5042,20.65,417.5,none
5043,19.8,344.5,none
5044,90.6,1660.0,none
5045,104.6,2180.55,none
5046,80.05,2835.9,none
5047,45.15,45.15,none
5048,73.15,2730.85,none
5049,99.1,5437.1,none
5050,20.2,20.2,none
5051,106.05,6981.35,none
5052,105.35,5794.45,none
5053,45.65,747.2,none
5054,79.95,1267.95,none
5055,54.45,3674.95,none
5056,25.1,1275.6,none
5057,84.7,5893.9,none
5058,75.85,724.65,none
5059,48.8,1536.75,none
5060,99.15,3615.6,none
5061,35.2,607.3,zero_monthly
5062,76.25,4154.55,none
5063,55.9,2184.35,none
5064,82.35,1852.85,none
5065,40.4,77.15,none
5066,24.9,847.8,none
5067,54.3,2390.45,none
5068,66.3,1923.5,none
5069,20.9,1493.2,none
5070,75.35,338.1,none
5071,85.15,3030.6,none
5072,75.35,75.35,none
5073,104.45,2184.85,none
5074,49.45,1031.4,none
5075,19.45,921.3,none
5076,92.15,3875.4,none
5077,93.8,3124.5,none
5078,19.85,144.15,none
5079,100.25,6689.0,none
5080,95.7,1451.1,none
5081,93.15,6368.2,none
5082,69.7,3729.6,none
5083,19.8,350.1,none
5084,71.35,2847.2,none
5085,20.75,452.35,none
5086,40.6,1494.5,none
5087,20.4,930.45,none
5088,20.35,41.85,none
5089,19.75,1272.05,none
5090,54.4,475.1,none
5091,94.7,673.1,none
5092,30.5,208.7,none
5093,20.45,150.75,none
5094,66.15,3199.0,none
5095,89.85,5844.65,none
5096,45.05,2462.6,none
5097,86.85,6263.8,none
5098,96.75,3403.4,none
5099,77.0,237.75,none
5100,20.1,221.35,none
5101,75.3,75.3,none
5102,106.65,1672.1,none
5103,110.15,7881.2,none
5104,82.85,2320.8,none
5105,20.1,370.5,none
5106,99.2,4062.2,none
5107,59.45,3043.7,none
5108,58.6,2723.4,none
5109,49.7,1081.25,none
5110,65.85,4097.05,none
5111,73.5,632.2,none
5112,85.5,4042.3,none
5113,20.05,164.85,none
5114,113.65,8166.8,none
5115,83.4,4113.7,none
5116,65.65,3047.15,none
5117,70.4,70.4,none
5118,61.35,4193.4,none
5119,85.9,3729.75,none
5120,75.65,399.45,none
5121,49.75,331.3,none
5122,70.9,1964.6,none
5123,49.85,1336.15,overbilled_monthly
5124,75.3,1147.45,none
5125,20.1,486.05,none
5126,94.0,1078.9,none
5127,103.05,5925.75,none
5128,118.35,7804.15,none
5129,99.7,4747.2,none
5130,81.9,1028.9,none
5131,30.45,226.45,none
5132,96.1,4364.1,none
5133,66.2,4692.55,none
5134,104.25,2433.9,none
5135,80.2,1217.25,total_decimal_shift
5136,19.75,19.75,none
5137,72.6,154.3,none
5138,116.5,6382.55,none
5139,106.8,7623.2,none
5140,24.95,1261.45,none
5141,89.25,89.25,none
5142,19.25,86.05,none
5143,104.55,6779.05,none
5144,87.2,4345.0,none
5145,30.75,82.85,none
5146,25.7,1714.55,none
5147,86.2,893.2,none
5148,30.1,810.85,none
5149,99.35,6347.55,none
5150,19.2,1123.65,none
5151,20.1,43.15,none
5152,20.35,35.1,none
5153,25.65,1388.0,none
5154,94.55,3851.45,none
5155,104.2,1743.5,none
5156,94.4,2638.1,none
5157,56.1,946.95,none
5158,68.25,1114.85,none
5159,24.75,1777.6,none
5160,76.25,684.85,none
5161,74.35,74.35,none
5162,54.15,1312.45,none
